,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
997,Other,Other (uncalibrated),2275.052,6935.548,4660.495999999999,310.69973333333326,T2L_MV1014_09MC_tex86_SST_from_tex86,-0.6938,-85.3333,MarineSediment,GDGT,degC,T,annual,positive,,,,,,,,,,,,,,,,,,,,,
998,Other,Other (uncalibrated),2577.681,6935.548,4357.867,484.2074444444445,T2L_MV1014_09MC_mgca_ruber_SST_from_mgca_ruber,-0.6938,-85.3333,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,,,,,,,,,
1000,Pollen,Pollen (uncalibrated),386.57,9644.12,9257.550000000001,35.7434362934363,RFVTO3m1qP4,48.57,8.24,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.8002139563674316,-1.0184799073336417,-0.6644520667081503,-0.10112310283953357,1.1352480496366826,1.1037766018878168,1.0767844921519854,0.1550677717424071,-0.542301800128758,,,decreasing,-0.1819392794568649,-0.1819392794568649,,,,no trend,-0.13799264225282773,0.0
1002,Other,Other (uncalibrated),683.0,5288.0,4605.0,95.9375,RWhiKajgudD,56.2012,158.8582,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.2602960337802738,0.10267835592384644,-1.2046674725551618,-1.6178087367637708,-1.2508218718570299,,,,,,,,,,,,,increasing,0.5072593238661666,0.5072593238661666
1003,Other,Other (uncalibrated),183.33,11934.99,11751.66,101.30741379310345,WEBddd2abef,31.4667,110.0,Peat,C15 fatty alcohols,degC,T,annual,positive,0.0,0.1947418769236915,1.1116979145529589,1.374693531488534,1.639882397199021,1.7327353241162373,1.7844587666271698,2.3135334978534545,2.3748538200591867,1.6313656857815584,1.278306001018616,0.482648267767677,no trend,-0.04992160121000245,0.0,increasing,0.39327393870816907,0.39327393870816907,decreasing,-0.396029194855831,-0.396029194855831
1004,Pollen,Pollen (uncalibrated),40.24,8930.53,8890.29,109.75666666666667,PYTLC5FYZTA,58.32,7.78,LakeSediment,pollen,degC,T,7,positive,0.0,0.7873948572264357,0.4013350523053665,1.6808751330725182,1.71947929962072,1.8696513370745764,1.8665776404015448,0.4110115047945417,0.0933108014514129,,,,decreasing,-0.07616797001041223,-0.07616797001041223,,,,decreasing,-0.39078154900914414,-0.39078154900914414
1005,Other,Other (uncalibrated),19.0,11937.0,11918.0,177.88059701492537,T2L_NIOP_C2_905_PC_uk37_SST_from_uk37,10.7833,51.9333,MarineSediment,alkenone,degC,T,annual,positive,0.0,-0.38731660277046154,-1.9586337681969177,-1.507187383619366,-2.588585088058503,-2.243397843442064,-1.8301137859684489,-2.238384103922945,-1.777742346204442,-1.7310457924460196,-3.121758514198519,-1.1338737119574414,increasing,0.12481744717277951,0.12481744717277951,no trend,-0.006755246961481255,0.0,increasing,0.4850165057806394,0.4850165057806394
1006,Other,Other (uncalibrated),19.0,11937.0,11918.0,177.88059701492537,T2L_NIOP_C2_905_PC_tex86_SST_from_tex86,10.7833,51.9333,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.062328756367337146,0.31762635432458985,0.5237076560702927,1.007388382726438,0.5084692719110302,0.4688077776463952,0.42393339739518987,0.6078734954601892,1.0503586887174299,2.1017839109472756,2.6835239162508326,decreasing,-0.17640073397225572,-0.17640073397225572,decreasing,-0.47493122352480294,-0.47493122352480294,decreasing,-0.15222109042634027,-0.15222109042634027
1007,Other,Other (uncalibrated),583.544,11923.23,11339.686,77.14072108843537,T2L_PC01_uk37_SST_from_uk37,46.32,152.53,MarineSediment,alkenone,degC,T,"6,7,8",positive,0.0,-1.0618500743838004,-0.9903371596104735,-0.26802904250506804,-0.4902244509834247,-0.7871758915503826,-0.39294115369414495,-0.29941946329955527,0.34206011919237084,-0.08769919793455078,-0.23738653534172657,0.08269825641038914,decreasing,-0.0880854785076611,-0.0880854785076611,no trend,-0.09180686467498542,0.0,no trend,-0.011791285119290633,0.0
1008,Other,Other (uncalibrated),13.4,11326.7,11313.300000000001,63.20279329608939,T2L_M135_005_3_uk37_SST_from_uk37,-17.4205,-71.769,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.9721578321490095,1.2496944399764807,0.40641923748879977,-0.03289740727619332,0.18583459286544574,-0.6772802841158811,-1.3326086441318616,-0.727216581532279,0.0021338799491340543,0.09021515204347695,0.002197836540510159,increasing,0.07956537065733489,0.07956537065733489,decreasing,-0.2699455979567891,-0.2699455979567891,no trend,0.04584312560888217,0.0
1009,Other,Other (uncalibrated),0.0,11734.3,11734.3,355.58484848484846,R7YTiLNN0tn,60.5309,29.8992,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.09885873574864751,-0.5946520919152571,-0.2733012136352181,0.22327197479154504,0.2550051490700861,0.41229131723328605,1.3556883950288365,-0.447083833455504,0.2035762112979334,-1.3979992940668902,-1.0121222951839197,no trend,0.08107815644737597,0.0,increasing,0.4131497992473739,0.4131497992473739,no trend,-0.07051720922431845,0.0
1010,Other,Other (uncalibrated),4170.0,11950.0,7780.0,131.864406779661,RwsnEN3SLKp_SST_from_planktic0x2Ed18O,-3.7498,-81.1247,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.21029167956392675,0.21029167956392675,,,
1011,Other,Other (uncalibrated),3080.0,11950.0,8870.0,130.44117647058823,RsGueF5Ezuc_SST_from_planktic0x2EMgCa,-3.7498,-81.1247,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.17822969200012173,-0.17822969200012173,no trend,-0.02735400633016036,0.0,,,
1012,Other,Other (uncalibrated),1203.0,11842.0,10639.0,332.46875,T2L_MD07_3076Q_d18o_bulloides_SST_from_d18o_bulloides,-44.1532,-14.2283,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.03211362427126661,0.0,no trend,0.04780136190416927,0.0,no trend,-0.19554251953049095,0.0
1014,Pollen,Pollen (uncalibrated),7.26,7708.44,7701.179999999999,187.83365853658535,RToKsaJznWU,41.7,23.03,Peat,pollen,degC,T,annual,positive,0.0,-0.2996447210377307,0.033767289732982375,-0.2003401389041517,0.27589045195730955,-0.5760677801798855,-1.324327418391958,-1.366310168670122,,,,,,,,,,,no trend,0.02008876793227045,0.0
1018,Pollen,Pollen (uncalibrated),5.01,6837.88,6832.87,133.9778431372549,R42P7vN8SSD,49.68,-1.28,Peat,pollen,degC,T,annual,positive,0.0,0.4869696435903492,-0.26886678268096775,-0.526943792207357,-1.9911119385340954,-0.5515411283288745,-0.48525367956303356,,,,,,,,,,,,increasing,0.2381884712120333,0.2381884712120333
1020,Other,Other (uncalibrated),64.0,9294.875,9230.875,63.22517123287671,T2L_M135_004_3_uk37_SST_from_uk37,-17.41,-71.7403,MarineSediment,alkenone,degC,T,annual,positive,0.0,1.4818157073527334,2.1385067302697043,0.8855847177278271,0.34895022505893736,0.4208110853092886,0.14140344361552382,0.07035574843322834,0.7341142686013553,1.8616682166601395,,,increasing,0.0487798713224692,0.0487798713224692,,,,no trend,0.05137753768147986,0.0
1021,Other,Other (uncalibrated),470.207,10706.78,10236.573,182.79594642857143,PYTRNLIY93N,60.08,15.83,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.28714035773943447,0.17065889186400396,-1.0398002482856767,-0.5686462631760565,-0.9826237147870223,-0.9517167831992563,-1.244347120105532,-1.7614435624534626,-2.276264552909873,-3.159627483653546,,increasing,0.28585367568808445,0.28585367568808445,increasing,0.524299379599661,0.524299379599661,increasing,0.2336924173863465,0.2336924173863465
1022,Pollen,Pollen (uncalibrated),210.871,8954.761,8743.890000000001,106.6328048780488,PYT6LCMKNSQ,60.08,15.83,LakeSediment,pollen,degC,T,annual,positive,0.0,0.674556528633261,1.237807029814583,1.1323490113521362,1.0158483436253074,1.8587206535734322,1.664690146419567,0.05199881584358523,0.42145082243500254,,,,no trend,0.034869618003379635,0.0,,,,decreasing,-0.27884440409430744,-0.27884440409430744
1024,Pollen,Pollen (uncalibrated),18.65,9098.8,9080.15,67.26037037037037,RTdqSojg0st,55.83,13.42,Peat,pollen,degC,T,annual,positive,0.0,0.5585092130755012,0.4667808949663505,0.3275718904276476,0.33587464705009923,0.25077556326750927,0.03472011393980684,-0.14615892380330786,-0.9559457797344235,-3.4057453154168527,,,increasing,0.17130661613014234,0.17130661613014234,,,,decreasing,-0.028009475518656932,-0.028009475518656932
1026,Other,Other (uncalibrated),73.356,11999.9,11926.544,109.41783486238532,RrJegNZeUh6,-51.96,-70.38,LakeSediment,chironomid,degC,T,annual,positive,0.0,-0.14259651484833188,-0.3094265209287209,0.14159837366305483,0.6268567574168983,0.5297445038217817,1.304825227252279,0.5491795747167106,0.8112659227963968,0.178205297240473,-0.1709251384329488,-0.9620360092989912,no trend,0.0007774595984111104,0.0,increasing,0.4398852138439675,0.4398852138439675,decreasing,-0.17066872665952584,-0.17066872665952584
1027,Pollen,Pollen (uncalibrated),28.1,7892.6,7864.5,94.75301204819277,RST39AsmE0I,55.39,80.62,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,0.2666533690011054,1.1105273029626337,0.9233271548537099,1.2523698488024646,0.3308150387384674,1.0717746040888345,-0.26454467952662086,,,,,,,,,,,no trend,-0.09246168673181523,0.0
1028,Other,Other (uncalibrated),0.83,10085.8,10084.97,115.91919540229884,RGx72to7BAg,71.34,-113.78,LakeSediment,chironomid,degC,T,summer,positive,0.0,0.7055538743441271,0.29870548801887375,0.1735351751879337,0.8920369183604206,1.2216821468353094,0.7380715323578825,2.0112602147055116,2.240994534265906,2.141322242025249,1.3571762040035664,,decreasing,-0.2379725774295349,-0.2379725774295349,no trend,-0.22579857165427542,0.0,decreasing,-0.146923304640227,-0.146923304640227
1031,Pollen,Pollen (uncalibrated),352.0,11152.0,10800.0,200.0,RAll4J7F1rY,61.68,-130.65,LakeSediment,pollen,degC,T,annual,positive,0.0,0.5023630460619073,0.7085901643138384,0.7085901643138384,0.7814687306791395,0.7085901643138384,0.4343488764124357,0.08204421606538692,0.4901292339622165,0.5370983339878153,3.0630164310233843,2.9517469971642916,no trend,-0.11219755339967401,0.0,decreasing,-0.48491384361890844,-0.48491384361890844,no trend,-0.12293365835228039,0.0
1032,Speleothem,Speleothem (other),131.5,11976.0,11844.5,45.73166023166023,RTdDwazy1bI,47.49,7.02,Speleothem,dD,degC,T,annual,positive,0.0,-0.01568652748165958,-0.08057170933761562,0.08080938399642867,0.22588599573589957,0.2738012069526058,0.3636422279839293,0.5932359483973123,-0.18823832977991628,0.4534832490152531,-0.8242557167635732,-3.3917124511254024,no trend,0.07399987119113,0.0,increasing,0.5847596653592763,0.5847596653592763,decreasing,-0.05167074968735969,-0.05167074968735969
1033,Other,Other (uncalibrated),801.8,10929.8,10128.0,361.7142857142857,T2L_GeoB17419_1_d18o_ruber_SST_from_d18o_ruber,-2.8147,144.4997,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.37470590053267716,-0.7772981678693534,0.6452244132703231,-0.6673344173957773,-1.861727647893014,-1.2383225253823535,-1.5393933922163339,,-1.918916869086702,-2.4304523803165683,,increasing,0.2452418515598794,0.2452418515598794,increasing,0.27945776711694925,0.27945776711694925,no trend,0.3059394345067717,0.0
1036,Pollen,Pollen (uncalibrated),22.0,10722.0,10700.0,172.58064516129033,M2Lyi1ajruwP,46.03,-77.34,LakeSediment,pollen,degC,T,annual,positive,0.0,0.6732760752929836,0.8723188397836408,0.3031132469963991,0.025862905033821992,1.3660786438865031,0.9946873276008121,0.2957681819667936,0.3316917570587734,-1.6177247098655967,-1.543498172418526,,no trend,0.09392624444426974,0.0,increasing,0.71468000381613,0.71468000381613,decreasing,-0.19410793408382113,-0.19410793408382113
1039,Pollen,Pollen (uncalibrated),339.2,10864.1,10524.9,318.93636363636364,M2Lvvf8aywtP,56.72,-119.72,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.028789861740753264,0.30097693874708176,0.16905266375820327,0.30001142509114176,-0.5377033323897996,0.028263217928422235,-0.1478113633275257,-0.8871841662525526,-2.0183624107579887,-1.6206585584794742,,increasing,0.20055360909914455,0.20055360909914455,increasing,0.5271388183865388,0.5271388183865388,no trend,0.0733745736808125,0.0
1040,Other,Other (uncalibrated),3715.0,11585.0,7870.0,524.6666666666666,T2L_RC24_08GC_mgca_ruber_SST_from_mgca_ruber,-1.3366,-11.9,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,,,,no trend,-0.23294774338528268,0.0,,,
1041,Other,Other (uncalibrated),3715.0,11585.0,7870.0,524.6666666666666,T2L_RC24_08GC_d18o_ruber_SST_from_d18o_ruber,-1.3366,-11.9,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,,,,no trend,-0.029847784343421904,0.0,,,
1044,Pollen,Pollen (uncalibrated),2.5,10542.1,10539.6,270.24615384615385,M2Lx72gur5lP,45.8,-122.4917,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.113134483440542,-0.19463270475789352,0.1338733415212986,0.32415553226225124,0.2588133460078109,0.4303365849257168,1.8326804283863982,1.6898790295803345,3.221112130542907,0.5585975521751609,,decreasing,-0.18361244320818434,-0.18361244320818434,no trend,-0.23444711969371573,0.0,no trend,-0.042515723528701366,0.0
1045,Other,Other (uncalibrated),41.424,11861.515,11820.090999999999,145.92704938271604,GHd6662417,-5.6,11.2,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.8605537867574273,0.8377274263659822,0.8091944758766774,0.6351434778919216,0.6710949955084442,0.2756283017266829,-0.0774669605784617,-0.22179613513686147,-0.971261634655928,-1.5510511885985965,-2.5519870917634013,increasing,0.20092323711097296,0.20092323711097296,increasing,0.5427594152083942,0.5427594152083942,decreasing,-0.12185586523936527,-0.12185586523936527
1047,Other,Other (uncalibrated),0.0,10719.315,10719.315,73.41996575342466,PYTXW9IIYVO,68.41,22.05,LakeSediment,diatom,degC,T,summerOnly,positive,0.0,0.8653346833098283,0.858692064983494,-0.19894509564292628,0.15494502700005452,0.9744800478574838,1.4361173890884134,0.6381359648573677,0.4921234671300429,0.7050808545716749,1.291388517714735,,no trend,-0.06626639279749749,0.0,no trend,0.11281679362674628,0.0,no trend,-0.029592679965621534,0.0
1048,Other,Other (uncalibrated),0.0,10719.315,10719.315,73.41996575342466,PYTWINY5YP7,68.41,22.05,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,-0.0701583593859823,-1.2137146894171744,-1.003688314544683,-1.6100323279225872,-0.7817556072252705,-0.20978689600599212,0.4074521274407321,0.39192796738135616,0.6705067366821292,0.5170058966832703,,decreasing,-0.14755330706452788,-0.14755330706452788,decreasing,-0.19293702578544492,-0.19293702578544492,increasing,0.2169721289827678,0.2169721289827678
1049,Pollen,Pollen (uncalibrated),25.0,8967.0,8942.0,66.73134328358209,PYTEQOAQT1K,68.41,22.05,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,1.3952184034041113,1.6933433154913462,1.810739940068082,1.5048504379839085,1.7858115195515991,2.0086320580981276,2.7329147802021785,1.342489879015238,,,,decreasing,-0.16241442200331171,-0.16241442200331171,,,,decreasing,-0.2654720289514608,-0.2654720289514608
1050,Glacier Ice,Glacier Ice,265.0,5324.5,5059.5,91.99090909090908,WEB7f2f016d,-79.4676,-112.08,GlacierIce,bubble frequency,degC,T,annual,positive,0.0,1.1213153398866451,1.5644636071488776,1.3170322294054622,1.1672198867696197,1.7054248046649634,,,,,,,,,,,,,decreasing,-0.20216475557771035,-0.20216475557771035
1051,Pollen,Pollen (uncalibrated),4.7,10703.61,10698.91,227.6363829787234,R1nNBObu5aA,47.0,11.76,Peat,pollen,degC,T,coldest month,positive,0.0,1.415607797084351,-0.3941304110507031,0.532174142457527,1.9684197252594386,1.9241865028525893,2.2096354739854593,1.0767275740050561,1.3870835693765255,1.5953724385361419,1.2387782570163017,,decreasing,-0.13874132546804963,-0.13874132546804963,no trend,0.10866012095921697,0.0,decreasing,-0.2894561468339396,-0.2894561468339396
1052,Pollen,Pollen (uncalibrated),4.7,10703.61,10698.91,227.6363829787234,R80Zur79Zc7,47.0,11.76,Peat,pollen,degC,T,warmest + coldest months,positive,0.0,1.2586905492682332,-0.5052431675613416,0.3004756360501982,1.6189400486856753,1.6882321237402225,2.0249223175008813,1.6222660686870003,1.6499136059509432,1.330823599137001,0.8089156881706956,,decreasing,-0.13960320347574726,-0.13960320347574726,no trend,0.28434593137632364,0.0,decreasing,-0.2427533792601549,-0.2427533792601549
1053,Pollen,Pollen (uncalibrated),4.7,10703.61,10698.91,227.6363829787234,R7rauvFO4PX,47.0,11.76,Peat,pollen,degC,T,warmest month,positive,0.0,1.1192610618041958,-0.5325844170808584,0.17424532660588732,1.3689517331159453,1.489024806898366,1.8330232837738318,1.8003839817598117,1.6913390349451323,1.1362038267870695,0.5618707743964811,,decreasing,-0.13287926568686756,-0.13287926568686756,increasing,0.3538781267812404,0.3538781267812404,decreasing,-0.20799630513030995,-0.20799630513030995
1056,Pollen,Pollen (uncalibrated),261.0,10889.0,10628.0,120.77272727272727,M2L55sfpyavP,47.08,-64.8,LakeSediment,pollen,degC,T,annual,positive,0.0,0.8835281668956281,1.006513178060672,0.7711753856887625,-0.2883849941088381,0.8372214308123178,0.944162305544181,0.3473236858885447,0.3359946197542121,0.9487283668493862,-0.12315555759306218,,no trend,0.006167528851035361,0.0,no trend,0.17985556139412534,0.0,no trend,-0.04099621983958362,0.0
1059,Pollen,Pollen (uncalibrated),112.0,5581.0,5469.0,156.25714285714287,M2Lueezxtn4P,56.67,-64.68,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.4141481350747675,-0.5883145263692221,-0.9301232543667383,0.03451234458956398,-0.12492462829921269,,,,,,,,,,,,,no trend,-0.002875039646619826,0.0
1060,Other,Other (uncalibrated),2.0,11983.0,11981.0,15.55974025974026,T2L_SO90_63KA_d18o_ruber_SST_from_d18o_ruber,24.61,65.982,MarineSediment,d18O,degC,T,annual,positive,0.0,0.3647765893543081,0.44616642304997245,0.052021678688383144,0.2599688148587227,0.4392692253433416,0.764057552578928,0.45795387346950056,0.5544763227581082,0.7875632529170259,0.45513573654924483,-1.2200341751876227,no trend,0.028176443137119877,0.0,increasing,0.26288115782895854,0.26288115782895854,no trend,-0.04805420017570832,0.0
1062,Pollen,Pollen (uncalibrated),160.41,10941.91,10781.5,385.05357142857144,Rype18ENY0T,50.62,16.2,Peat,pollen,degC,T,annual,positive,0.0,-0.24651943560639178,-1.254536685903318,-0.29534324571194903,-1.2479116266834864,-1.114834337802313,-1.3570810907956712,-1.154872742540721,-1.6766682132196828,-1.3817570372681622,-2.49597413344852,,increasing,0.2023724439594278,0.2023724439594278,no trend,0.2951496703509787,0.0,increasing,0.2584422538774849,0.2584422538774849
1066,Pollen,Pollen (uncalibrated),3.0,4093.0,4090.0,78.65384615384616,M2L1araoamkP,43.64,-79.48,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.3897262055317821,-0.377476785493626,-0.45159874310931836,0.11837302563995825,,,,,,,,,,,,,,no trend,0.11437123979418362,0.0
1069,Pollen,Pollen (uncalibrated),324.0,4203.0,3879.0,125.12903225806451,M2Lbkd197eqP,43.64,-79.49,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.10983070925666488,-0.6956597508473271,-0.9661578434610396,0.3700178974957174,,,,,,,,,,,,,,no trend,0.22387463483277328,0.0
1070,Other,Other (uncalibrated),1.0,6916.0,6915.0,62.2972972972973,RhF20RCQseU,69.9,-95.07,LakeSediment,chironomid,degC,T,Summer,positive,0.0,1.08897667687463,1.4970228399198726,1.767295857203691,2.085767208319121,2.334380327576973,2.837646539993142,,,,,,,,,,,,decreasing,-0.42006863786339244,-0.42006863786339244
1073,Pollen,Pollen (uncalibrated),411.0,4361.0,3950.0,171.7391304347826,M2Ly0wxhoe3P,58.87,-71.72,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.41987759417824133,-0.04660426574154136,-0.5026428661129579,-1.2130773170714477,,,,,,,,,,,,,,no trend,0.2349889286783017,0.0
1075,Other,Other (uncalibrated),410.105,11788.561,11378.456,183.52348387096774,R05eeEJNPBo,49.05,-120.1833,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.4047933895394611,-0.6616752090936056,-0.6161891289432535,0.21303192933725934,0.41101091128663153,0.9273924542884658,1.0414348926510386,0.7885500513629321,1.3444027286644724,1.6414257412529798,0.23953820625940614,decreasing,-0.1055141861646757,-0.1055141861646757,no trend,0.09080631066867034,0.0,no trend,-0.14870971971520916,0.0
1076,Speleothem,Speleothem (d18O),136.503,9955.222,9818.719,40.40625102880658,PYTBSFC6CTW,66.62,13.68,Speleothem,d18O,degC,T,annual,positive,0.0,-0.0701634413169505,0.2924454374962317,-0.6670775412790979,0.5482755168613093,-0.05648260254584561,0.011136860320823977,-0.13860078462877257,-0.7819020413938333,-2.6420331850147356,,,increasing,0.12870683464698182,0.12870683464698182,,,,no trend,-0.027349797968930063,0.0
1077,Other,Other (uncalibrated),914.0,10119.0,9205.0,127.84722222222223,RWShShxDbGs_SST_from_Uk37,41.0,140.7667,MarineSediment,alkenone,degC,T,summer,positive,0.0,0.8459364365721422,0.48997575047578434,0.1550661957657124,1.4240989533328936,0.6111493549278768,0.9922208119099091,0.7154166609753168,0.02874413031255696,-1.0356045113844918,-0.5926743919862464,,increasing,0.19949231635566245,0.19949231635566245,,,,no trend,-0.07904014431797259,0.0
1078,Pollen,Pollen (uncalibrated),0.0,8894.0,8894.0,181.51020408163265,PYTYAXHRPNM,58.55,11.6,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.29208047703451534,0.4335106516526943,0.8288236309987322,1.292628988273947,1.796443114387598,2.306283252597903,2.011428504966978,0.9333403653964274,,,,decreasing,-0.2139361224981555,-0.2139361224981555,,,,decreasing,-0.4352341254775616,-0.4352341254775616
1079,Other,Other (uncalibrated),609.0,11970.0,11361.0,270.5,WEBa31332029,31.6387,-115.5548,Midden,macrofossils,degC,T,annual,positive,0.0,-0.7740866069214414,-1.0473115372882313,-2.08796925286561,-1.1680688958806233,-0.479011793450823,-0.3598133302306881,0.14239178461224955,-1.3029703783383701,-0.07452280316155191,-0.8074887919099232,-0.07919948927832232,no trend,-0.03290525898620988,0.0,no trend,0.004058662304560737,0.0,no trend,0.08448891344286306,0.0
1080,Other,Other (uncalibrated),0.0,11746.0,11746.0,266.95454545454544,WEBa31332022,36.3806,-115.1879,Midden,macrofossils,degC,T,annual,positive,0.0,-0.28804618761917755,0.6077398870725513,-0.5074592170437139,-0.447954717471693,0.5827762579645002,1.629835644892752,1.701115441213854,,-0.011169710059127945,-0.16032346888081608,-0.7900349382303187,no trend,0.01884505801666848,0.0,increasing,0.5036723441717279,0.5036723441717279,no trend,0.014220334419304035,0.0
1081,Other,Other (uncalibrated),4234.52,10840.288,6605.768,254.068,Rc9cuWIUbO5,65.5612,-22.4064,LakeSediment,chironomid,degC,T,summerOnly,positive,,,,,,,,,,,,,,,,increasing,0.5133224835678964,0.5133224835678964,,,
1082,Other,Other (uncalibrated),0.0,7568.0,7568.0,420.44444444444446,WEBa31332023,36.0589,-108.0819,Midden,macrofossils,degC,T,annual,positive,0.0,1.7241567177251875,0.7917597256562847,-0.35105308436329297,1.055319579762879,0.951623899458645,-0.7010260053900842,-1.2648712670443545,,,,,,,,,,,no trend,0.03187992879041932,0.0
1083,Other,Other (uncalibrated),0.0,11174.0,11174.0,228.0408163265306,WEBa31332021,37.9049,-110.1304,Midden,macrofossils,degC,T,annual,positive,0.0,-0.38854190855784915,-0.2523396321311064,-1.9757406960920547,-1.582623223549163,,-0.36580817567204554,,-2.1827457427212393,,,-1.734635050134166,increasing,0.19751275910172136,0.19751275910172136,,,,increasing,0.45685534279556544,0.45685534279556544
1085,Other,Other (uncalibrated),0.0,7670.0,7670.0,547.8571428571429,WEBa31332025,32.4659,-106.0203,Midden,macrofossils,degC,T,annual,positive,0.0,0.6448614862033754,0.10378229142056986,,,,,-0.08580845005844348,,,,,,,,,,,,,
1086,Other,Other (uncalibrated),102.471,10900.42,10797.949,179.96581666666668,PYTIRA0OPDR,61.42,8.67,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,1.429611041563444,1.1985244886670463,0.7768920769875524,1.9112041510556395,2.3844547027456064,2.7388410424435143,2.4586414151026013,1.3345794258273327,2.103335785288746,1.4837342471398758,,decreasing,-0.15502068044057568,-0.15502068044057568,increasing,0.2616721105312407,0.2616721105312407,decreasing,-0.39364131747265657,-0.39364131747265657
1087,Other,Other (uncalibrated),1110.0,11980.0,10870.0,572.1052631578947,T2L_KNR159_5_36GGC_d18o_ruber_SST_from_d18o_ruber,-27.5267,-45.5333,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.21761780362540104,0.21761780362540104,no trend,0.293791312455668,0.0,no trend,0.2752214486412874,0.0
1088,Other,Other (uncalibrated),164.558,4500.0,4335.442,120.42894444444444,RoZoLBD7dbj,56.82,160.105,LakeSediment,chironomid,degC,T,Summer,positive,0.0,1.8636105923516122,1.4447872517906668,1.692788567289429,0.8865891221263535,,,,,,,,,,,,,,no trend,-0.15989997265825526,0.0
1089,Other,Other (uncalibrated),1178.0,11178.0,10000.0,263.1578947368421,WEBa31332027,34.1548,-116.0048,Midden,macrofossils,degC,T,annual,positive,,,,,,,,,,,,,no trend,0.047732678671569016,0.0,no trend,0.11000911882587762,0.0,no trend,-0.15860692573917065,0.0
1091,Pollen,Pollen (uncalibrated),159.64,4900.81,4741.17,87.79944444444445,RyLPf9ScmVz,60.73,24.22,Peat,pollen,degC,T,annual,positive,0.0,1.0702041523627308,1.459589824676167,1.521835703062119,1.4325662057894901,,,,,,,,,,,,,,decreasing,-0.32620023039113005,-0.32620023039113005
1093,Pollen,Pollen (uncalibrated),1001.0,11741.0,10740.0,202.64150943396226,ReEnzeIOExA,-36.78,174.77,LakeSediment,pollen,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.16236353634234135,0.16236353634234135,increasing,0.40080177489958463,0.40080177489958463,no trend,-0.04799128308809671,0.0
1095,Pollen,Pollen (uncalibrated),198.81,10758.39,10559.58,159.99363636363637,RQHbe4cH6UU,47.93,8.07,Peat,pollen,degC,T,annual,positive,0.0,-0.09268132139721519,-0.0997821195187143,-0.3437395995966348,-0.47901042791069226,0.3825290381911268,1.715705899886621,1.6295697282208317,0.9987008514702452,1.2889539497910163,-0.25695353130932563,,decreasing,-0.20688211140958895,-0.20688211140958895,increasing,0.4062214424495672,0.4062214424495672,no trend,-0.05105847524852091,0.0
1097,Other,Other (uncalibrated),4380.625,11928.0,7547.375,188.684375,T2L_EW0408_66JC_uk37_SST_from_uk37,57.8724,-137.1045,MarineSediment,alkenone,degC,T,6 7 2008,positive,,,,,,,,,,,,,,,,increasing,0.5220085978145101,0.5220085978145101,,,
1098,Other,Other (uncalibrated),4246.0,11999.0,7753.0,85.1978021978022,T2L_EW0408_66JC_d18o_pachyderma_SST_from_d18o_pachyderma,57.8724,-137.1045,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.4189736601331282,0.4189736601331282,,,
