,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Name,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
1110,Other,Other (uncalibrated),46.0,6508.0,6462.0,73.43181818181819,R8dqe2udYAi,59.1099,163.1524,LifebuoyLake.Solivieva.2015,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.47764895927601714,-0.20639593582887983,0.26101171568627457,0.20649058823529387,0.10396338235294067,0.3340925490196067,,,,,,no trend,-0.021703772299552813,0.0,,,,no trend,-0.013046213675054048,0.0
1112,Pollen,Pollen (uncalibrated),187.68,10970.58,10782.9,179.715,RKyXg0f8sCz,47.47,12.36,Giering.Bortenschlager.1976,Peat,pollen,degC,T,annual,positive,0.0,1.0716071432500005,0.21458333395833407,0.5766071431250008,0.41839285812500115,-0.3018452372083331,-0.3808928567499992,-0.3076785707499994,0.8133928587083341,4.6003159342403865,1.3987738104250003,,decreasing,-0.2508482179611872,-0.2508482179611872,no trend,-0.5250256372920377,0.0,no trend,0.06192586167123334,0.0
1114,Other,Other (uncalibrated),68.889,10888.064,10819.175000000001,180.31958333333336,RV7ogSkZbOS,68.26,65.8,LakeLyadhej-To.Andreev.2005,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.1448999999999998,0.20359999999999978,0.4229333333333347,-0.04589999999999961,0.5893500000000014,1.0116000000000014,1.3303999999999991,1.7910000000000021,2.5212666666666674,2.426600000000004,,decreasing,-0.2842359017161997,-0.2842359017161997,decreasing,-0.3711052009697263,-0.3711052009697263,no trend,-0.11101256224984643,0.0
1115,Pollen,Pollen (uncalibrated),222.0,9450.0,9228.0,170.88888888888889,RFnBSJqZOIU,53.83,36.25,PeatlandKlukva.Novenko.2015,Peat,pollen,degC,T,warmest + coldest months,positive,0.0,-0.018666666666666776,-0.14891666666666678,1.4653333333333334,0.4573333333333332,0.8618333333333335,1.5703333333333331,-0.8653809523809526,-2.0996666666666663,-1.4860952380952384,,,increasing,0.20240353182142992,0.20240353182142992,increasing,0.8733357408239247,0.8733357408239247,no trend,-0.1820822885687004,0.0
1116,Other,Other (uncalibrated),665.0,11955.0,11290.0,111.78217821782178,T2L_KNR166_14_11JPC_d18o_bulloides_SST_from_d18o_bulloides,56.2333,-27.65,KNR166_14_11JPC.Elmore.2015,MarineSediment,d18O,degC,T,annual,positive,0.0,1.0667575354566523,0.5129435657042265,1.3625067780993199,2.0340237631072196,1.6953965277403071,1.6365359607667784,1.89982203947568,1.9201666103147357,1.884404264764937,1.673514232322864,0.8783916982398878,no trend,-0.03058476507247219,0.0,increasing,0.1879341291120644,0.1879341291120644,decreasing,-0.3457793207688704,-0.3457793207688704
1117,Other,Other (uncalibrated),665.0,11955.0,11290.0,118.84210526315789,T2L_KNR166_14_11JPC_d18o_pachyderma_SST_from_d18o_pachyderma,56.2333,-27.65,KNR166_14_11JPC.Elmore.2015,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.09954816528806099,0.47369818496247795,0.5993299260493519,0.950779594561741,0.29925507792632544,0.3531571322195859,0.7652714695998828,0.48273309430050126,-0.811874321732093,-1.7771172720294253,-3.138656579833281,increasing,0.311572702170417,0.311572702170417,increasing,0.8149099497045887,0.8149099497045887,decreasing,-0.1514612204401765,-0.1514612204401765
1118,Other,Other (uncalibrated),144.0,7740.0,7596.0,211.0,WEBa31332028,32.3106,-109.0977,MiddenCluster8.Harbert.2018,Midden,macrofossils,degC,T,annual,positive,0.0,-0.5245500000000014,0.1909083333333328,0.3937999999999988,,-5.315300000000001,,-7.1258,,,,,,,,,,,no trend,0.5514628190202423,0.0
1119,Other,Other (uncalibrated),211.677,6918.66,6706.983,291.60795652173914,RchrJSmu2H9,73.0,102.0,Khatanga-12Lake.Syrykh.2017,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.03730000000000011,-0.5367999999999995,-0.4878,-2.0591333333333335,-1.9383,-2.247633333333331,,,,,,increasing,0.4147800814137225,0.4147800814137225,,,,increasing,0.46369127144199157,0.46369127144199157
1120,Other,Other (uncalibrated),650.734,11333.05,10682.315999999999,157.09288235294116,T2L_M77_2_024_5_uk37_SST_from_uk37,-11.0835,-78.0152,M77_2_024_5.Salvatteci.2019,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.4839256040210316,-0.19522274449749588,-0.43797748908355416,0.03232385584494324,-0.04446651345417507,-0.17339085303055768,0.5179615225929268,0.10050908810244508,0.548457522860101,0.9518980547152651,0.653405851743809,decreasing,-0.06181570835936199,-0.06181570835936199,decreasing,-0.20550217642398114,-0.20550217642398114,increasing,0.1454422280461308,0.1454422280461308
1121,Other,Other (uncalibrated),800.858,11951.9,11151.042,318.6012,T2L_M77_2_029_3_uk37_SST_from_uk37,-9.295,-79.6185,M77_2_029_3.Salvatteci.2019,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.04746732118454844,0.2954163905015008,0.578073819642551,0.24436614544805124,0.7976317704563378,1.0360829505120996,0.7446338167615494,1.1722235827256497,0.9224481956069539,0.26211766412784954,-0.07517537951594733,no trend,0.03594715960192535,0.0,increasing,0.2882881978909619,0.2882881978909619,decreasing,-0.15937164399735856,-0.15937164399735856
1123,Pollen,Pollen (uncalibrated),487.75,10837.33,10349.58,258.7395,RKnJTIhDMzv,54.03,28.1,SudobleLake.Elovicheva.1985,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.05523809483333331,-0.24999999816666651,-0.5149999973333337,-0.6489523788666673,0.35666666866666574,2.2621428593333333,0.6742857170000001,0.14994047783333375,-2.854523807333334,-3.4447023781666672,,increasing,0.19806778442166922,0.19806778442166922,increasing,1.4188450241925623,1.4188450241925623,increasing,0.034831060007372516,0.034831060007372516
1125,Other,Other (uncalibrated),784.35,11989.85,11205.5,70.4748427672956,T2L_M77_2_003_2_uk37_SST_from_uk37,-15.1035,-75.688,M77_2_003_2.Salvatteci.2019,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.8375962621431761,0.9047328231949869,0.15829463673241406,-0.791428115383674,-0.48268924229893884,-0.09795371406646325,-0.6195474881279814,0.8013108848452859,1.541766836928936,1.3508185211392245,0.03612557004025163,no trend,-0.03936041158723176,0.0,decreasing,-0.23352600384933223,-0.23352600384933223,increasing,0.35138359481026077,0.35138359481026077
1127,Pollen,Pollen (uncalibrated),345.51,10381.85,10036.34,119.4802380952381,RF4G8wwNMQV,52.56,17.39,Lednica-1.Makohonienko.1991,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.16330612329999905,-1.5796938794642852,2.612551019340909,3.338106574527778,3.588673467964286,3.997908162083334,1.7829081615,0.21112245008333463,-3.3808775522500003,-7.789353742583334,,no trend,0.1407230105455594,0.0,increasing,2.687173605345091,2.687173605345091,decreasing,-0.8837509667109075,-0.8837509667109075
1129,Other,Other (uncalibrated),13.809,11969.0,11955.191,291.5900243902439,LPD91355717,44.36,10.12,LagoVerdarolo.Samartin.2011,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.2954423076923067,0.5548076923076923,0.4676410256410257,0.14797435897435918,1.768307692307694,1.5528076923076934,1.965307692307693,1.7413076923076947,0.7703076923076928,0.8403076923076949,-1.5773589743589724,decreasing,-0.032520782110051626,-0.032520782110051626,increasing,0.6557060963003851,0.6557060963003851,no trend,-0.19788946299448254,0.0
1131,Pollen,Pollen (uncalibrated),70.4,10968.61,10898.210000000001,103.7924761904762,RdbNEBCu3Ry,58.6,26.67,RaigastvereLake.Pirrus.1987,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.4434285703375007,-1.2084285709833336,-1.3894285698500002,-1.2142023806083344,1.6597063492388884,1.6358968247388885,0.7759999996499989,0.29721428581666576,0.8681785715999997,-1.9566428562125004,,no trend,-0.07057716875768283,0.0,increasing,0.7315638193759696,0.7315638193759696,no trend,-0.13203598696566624,0.0
1133,Other,Other (uncalibrated),340.0,11522.0,11182.0,215.03846153846155,T2L_HU87033_87017PC_d18o_pachyderma_SST_from_d18o_pachyderma,54.6165,-56.1767,HU87033_87017PC.Andrews.1999,MarineSediment,d18O,degC,T,annual,positive,0.0,0.7271378861556697,,0.539344744411105,-0.34746219380829513,,0.14366653467143742,0.9986340741148845,1.1583721416847177,0.6314195414903518,-0.24223575071064118,-0.4069227037518117,no trend,0.035625542161267294,0.0,increasing,0.2833503447999055,0.2833503447999055,,,
1134,Pollen,Pollen (uncalibrated),106.0,10409.0,10303.0,355.2758620689655,RhOOuR9AepG,-14.4667,-61.0667,LagunaChaplin.Punyasena.2008,LakeSediment,pollen,degC,T,annual,positive,0.0,0.4250000000000007,0.6499999999999986,0.11666666666666359,0.09999999999999787,0.75,0.75,0.75,,,0.75,,no trend,-0.07103555985351066,0.0,,,,no trend,-0.0696846445160622,0.0
1137,Pollen,Pollen (uncalibrated),14.0,10183.0,10169.0,164.01612903225808,M2Lqd7jeqa8P,73.53,-120.22,BanksIsland-15.Gajewski.2000,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.08459722222222332,0.9981777777777765,0.4217777777777769,1.1547777777777757,3.155777777777777,2.6921111111111102,1.8422777777777757,1.7855777777777782,1.4377777777777787,3.325277777777778,,decreasing,-0.2306336944220098,-0.2306336944220098,no trend,0.10974269620112824,0.0,decreasing,-0.5428044817305357,-0.5428044817305357
1139,Pollen,Pollen (uncalibrated),212.13,9520.91,9308.78,108.24162790697675,R2omRGlE3NW,54.09,18.55,GodziszewskieLake.Miotk.1986,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.2126785721749993,0.8000624988625002,2.0047857127000013,4.805285713633335,2.9337857131500016,0.40492856985000003,-0.2432857163249995,-0.5440000007833321,-4.864892858825,,,no trend,0.1446009467427123,0.0,increasing,1.5017430951661015,1.5017430951661015,decreasing,-0.9055740226913923,-0.9055740226913923
1141,Other,Other (uncalibrated),22.0,10611.0,10589.0,71.54729729729729,R70zKk7ZGum,66.0667,-145.4,ScreamingLynxLake.Clegg.2011,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.19370394736842123,0.11914327485380127,0.25698355263157957,0.19925438596491496,-0.0925289473684181,0.025671052631578206,-0.6598289473684211,-0.29307894736842144,-0.4144122807017556,-1.8410789473684197,,no trend,0.05999760754646608,0.0,increasing,0.27520877646225705,0.27520877646225705,no trend,-0.01031938776279101,0.0
1143,Pollen,Pollen (uncalibrated),2.31,8947.68,8945.37,45.63964285714286,R3Snc0P3mi3,46.68,7.98,SaegistalseePollen.Wick.2003,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.7491715923844815,-0.20550492596630132,0.14800156730642744,0.33967364513218357,0.7416908411784808,0.6820545975488512,2.356788306662885,3.710531939618745,,,,decreasing,-0.38445849490637596,-0.38445849490637596,,,,decreasing,-0.1396305138375871,-0.1396305138375871
1145,Pollen,Pollen (uncalibrated),260.0,9792.0,9532.0,173.3090909090909,RAftFZHtDFF,56.58,32.92,StaroselskyMoch.Novenko.2018,Peat,pollen,degC,T,warmest + coldest months,positive,0.0,0.7244666666666666,1.0699999999999998,1.4522499999999998,1.1969999999999998,1.7071666666666667,1.55925,0.5808,-1.8880000000000003,-2.2470000000000003,,,no trend,0.16236233715410198,0.0,increasing,1.2954723083863642,1.2954723083863642,decreasing,-0.26356787836888,-0.26356787836888
1146,Other,Other (uncalibrated),998.294,11996.478,10998.184,39.27922857142857,PYTE06JD9X4,62.3667,0.9667,MD99-2284.Risebrobakken.2009,MarineSediment,foraminifera,degC,T,annual,positive,0.0,-0.14885714285714258,-0.4893750000000008,-0.005375000000000796,-0.2684285714285721,-2.5635714285714304,-2.979000000000001,-2.432307692307692,-2.1755714285714287,-0.5665593220338998,-2.1852307692307704,-6.039270833333333,increasing,0.5719109087363062,0.5719109087363062,increasing,1.1144384298386347,1.1144384298386347,increasing,0.44279357272695774,0.44279357272695774
1148,Pollen,Pollen (uncalibrated),192.25,10931.4,10739.15,157.92867647058824,R4ZD9cQexvE,46.28,7.84,MittlereHellelen.Welten.1982,Peat,pollen,degC,T,annual,positive,0.0,-1.0180952373095242,-0.12452380816666686,1.6397619056111101,-0.3080952366666674,-0.6168095223666672,1.4574404787083322,1.1160476207333327,2.725119048708333,1.6209956718333332,3.0633333331666672,,decreasing,-0.2755617282030878,-0.2755617282030878,no trend,-0.2657056789466524,0.0,no trend,-0.10673989925594408,0.0
1151,Other,Other (uncalibrated),280.0,9008.0,8728.0,459.36842105263156,T2L_HU87033_87018PC_d18o_pachyderma_SST_from_d18o_pachyderma,54.7952,-56.0583,HU87033_87018PC.Andrews.1999,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.012796386053239406,0.2294766356711937,1.7536535133339664,,0.9889158711423267,,0.6404099740293416,0.7895405445932839,1.8697505153176768,,,no trend,-0.10388510394528262,0.0,,,,no trend,-0.33632718404524514,0.0
1152,Other,Other (uncalibrated),15.0,11400.0,11385.0,183.6290322580645,WEBfb6b61e3,65.21,-138.32,DempsterPeatland.Porter.2019,Ice-other,d18O,degC,T,summerOnly,positive,0.0,-0.7083333333333334,-0.725,-0.625,-0.375,-0.175,0.09166666666666667,0.325,0.4,0.17500000000000002,-0.3550000000000001,-1.075,decreasing,-0.04626383594180274,-0.04626383594180274,no trend,0.12907621837847597,0.0,no trend,0.04213924698910679,0.0
1155,Pollen,Pollen (uncalibrated),244.0,9437.0,9193.0,287.28125,M2L8nwh67cmP,38.83,-106.41,CottonwoodPassPond.Fall.1997,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.005250000000000005,0.9329999999999999,-0.01599999999999996,0.32500000000000007,1.1185,1.2446666666666668,1.1692500000000001,1.2425,0.49250000000000005,,,decreasing,-0.13660289214246651,-0.13660289214246651,,,,no trend,-0.16134452612676287,0.0
1156,Other,Other (uncalibrated),138.889,5083.333,4944.4439999999995,126.78061538461537,RtnsIQv2Pp1,66.25,15.72,Vuoksjavratje.Berntsson.2014,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.8844444444444424,-0.07444444444444365,-1.3217777777777755,-1.046666666666665,-0.7177777777777763,,,,,,,,,,,,,increasing,0.20665967641143546,0.20665967641143546
1157,Other,Other (uncalibrated),3.0,6171.296,6168.296,176.23702857142857,PYTJ6FGBAO9,59.8917,-104.2083,s53s52.KaislahtiTillman.2010,Peat,d13C,degC,T,7,positive,0.0,-0.06519999999999904,0.6863000000000028,1.8602999999999987,1.2144000000000013,0.8514666666666688,-0.13069999999999737,,,,,,,,,,,,no trend,-0.2958823065712986,0.0
1158,Other,Other (uncalibrated),79.55,11768.52,11688.970000000001,93.51176000000001,T2L_ODP_178_1098B_tex86_SST_from_tex86,-64.8619,-64.208,ODP_178_1098B.Shevenell.2011,MarineSediment,GDGT,degC,T,annual,positive,0.0,1.0332602709069851,-2.226790601584765,-0.7007054807410813,-0.5805122138779257,0.07836847510177858,1.0968189183356367,-1.364024159471119,1.0595268968822587,1.0360036610473404,2.6212227576431504,4.776483099692896,decreasing,-0.3284747170877177,-0.3284747170877177,decreasing,-1.080237596916754,-1.080237596916754,no trend,0.14398652220416105,0.0
1159,Other,Other (uncalibrated),483.0,11979.35,11496.35,17.006434911242604,T2L_MD95_2011_d18o_pachyderma_SST_from_d18o_pachyderma,66.9697,7.6393,MD95_2011.Risebrobakken.2003,MarineSediment,d18O,degC,T,annual,positive,0.0,0.16874371590310666,0.17596701176595708,-0.2299262084364173,-0.5857366062662859,-0.3602163616576597,-0.3898934376272294,-0.32602815459265955,-0.4982205195786271,-0.3501430546665727,-0.16935931825945438,-1.3436590908606263,increasing,0.07888339678927146,0.07888339678927146,increasing,0.094633620418376,0.094633620418376,increasing,0.13566872027337326,0.13566872027337326
1160,Other,Other (uncalibrated),500.632,11979.35,11478.718,17.659566153846153,T2L_MD95_2011_d18o_pachyderma_d_SST_from_d18o_pachyderma_d,66.9697,7.6393,MD95_2011.Risebrobakken.2003,MarineSediment,d18O,degC,T,annual,positive,0.0,0.12823719746663187,0.4805760710191489,-0.4300189520731337,-0.9192121965516797,-0.7870448193066935,-0.5792215076202698,-0.27381052323411836,-1.5692528389591303,-1.9169425883475277,-1.8126853648866437,-1.0169151801082545,increasing,0.17596921975818441,0.17596921975818441,increasing,0.2205400709003839,0.2205400709003839,increasing,0.2416115615511954,0.2416115615511954
1162,Pollen,Pollen (uncalibrated),317.38,7168.22,6850.84,95.15055555555556,RLvTOvCOiO1,53.67,8.73,SwienskuhleDAHIII.Behre.1986,Peat,pollen,degC,T,annual,positive,0.0,-0.37579365009401755,-0.7924603163888904,-0.9682539675000008,-0.8784467108412706,-0.7472222229555552,-1.2549007931388925,-2.664365079055557,,,,,increasing,0.2091611209432215,0.2091611209432215,,,,increasing,0.15572168757079544,0.15572168757079544
1165,Other,Other (uncalibrated),3.569,11331.22,11327.651,246.25328260869566,PYT0IFU85C3,71.35,22.6333,PSh-5159N.Risebrobakken.2011,MarineSediment,foraminifera,degC,T,annual,positive,0.0,-0.8374999999999986,-0.6875,,0.3625000000000007,0.11250000000000071,0.2958333333333343,0.8339285714285705,1.3374999999999986,0.8625000000000007,0.6224999999999987,-0.9624999999999986,decreasing,-0.07930016874472193,-0.07930016874472193,no trend,0.22256239912983145,0.0,no trend,-0.006843428161332645,0.0
1166,Other,Other (uncalibrated),7.997,11026.0,11018.003,128.11631395348837,PYT5QHZ4RLO,71.35,22.6333,PSh-5159N.Risebrobakken.2011,MarineSediment,alkenone,degC,T,Summer,positive,0.0,0.4383750000000006,0.5860892857142854,0.7963750000000012,-0.04612499999999997,0.29837500000000006,-0.09012499999999868,0.8464583333333326,0.8463750000000001,0.737486111111112,0.27500657894736946,1.1023750000000003,no trend,-0.027458921002501892,0.0,increasing,0.0692692146893422,0.0692692146893422,no trend,-0.03208008983603993,0.0
1167,Pollen,Pollen (uncalibrated),4479.0,11552.0,7073.0,82.24418604651163,LPD6e0eacd1,42.9888,10.8972,LagoDellAccesa.Finsinger.2010,LakeSediment,pollen,degC,T,winterOnly,positive,,,,,,,,,,,,,increasing,0.4189698042378884,0.4189698042378884,increasing,0.3977356112303681,0.3977356112303681,,,
1168,Other,Other (uncalibrated),510.0,10200.0,9690.0,421.30434782608694,T2L_KNR159_JPC26_mgca_ruber_lato_SST_from_mgca_ruber_lato,26.374,-92.027,KNR159_JPC26.Antonarakou.2015,MarineSediment,Mg/Ca,degC,T,4 5 6 7 8 9 10 11 12,positive,0.0,-1.095000000000006,3.662333333333329,0.29033333333332934,2.441333333333329,1.2388333333333286,1.469583333333329,,2.932333333333329,-0.3686666666666696,0.23833333333332973,,no trend,-0.1008839980472792,0.0,,,,no trend,-0.3977678040155724,0.0
1169,Other,Other (uncalibrated),510.0,10200.0,9690.0,421.30434782608694,T2L_KNR159_JPC26_mgca_ruber_stricto_SST_from_mgca_ruber_stricto,26.374,-92.027,KNR159_JPC26.Antonarakou.2015,MarineSediment,Mg/Ca,degC,T,4 5 6 7 8 9 10 11 12,positive,0.0,-1.3316666666666634,0.6986666666666679,0.35533333333333417,-0.5224999999999973,0.5500000000000007,2.217500000000001,,1.363000000000003,1.2610000000000028,-0.44899999999999807,,no trend,-0.20289976909776974,0.0,,,,no trend,-0.1244649019907857,0.0
1170,Other,Other (uncalibrated),510.0,10200.0,9690.0,421.30434782608694,T2L_KNR159_JPC26_d18o_ruber_lato_SST_from_d18o_ruber_lato,26.374,-92.027,KNR159_JPC26.Antonarakou.2015,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.2853333333333339,0.8953333333333333,3.5986666666666665,-0.3866666666666667,5.437833333333334,2.260083333333334,,6.490333333333336,6.488333333333333,-0.41866666666666674,,no trend,-0.4597673165110984,0.0,,,,no trend,-0.9686595773618264,0.0
1171,Other,Other (uncalibrated),510.0,10200.0,9690.0,440.45454545454544,T2L_KNR159_JPC26_d18o_ruber_stricto_SST_from_d18o_ruber_stricto,26.374,-92.027,KNR159_JPC26.Antonarakou.2015,MarineSediment,d18O,degC,T,annual,positive,0.0,1.4460000000000086,-0.18799999999999528,-0.9893333333333274,-1.2744999999999962,-1.4194999999999958,2.198666666666668,,1.7310000000000016,6.400000000000002,-0.024999999999995026,,no trend,-0.223810982890746,0.0,,,,no trend,0.5435676519804634,0.0
1173,Other,Other (uncalibrated),406.0,11388.0,10982.0,61.69662921348315,T2L_MD99_2269_uk37_SST_from_uk37,66.6413,-20.8632,MD99_2269.Kristjnsd_ttir.2017,MarineSediment,alkenone,degC,T,"8,9,10",positive,0.0,0.09771340442546972,-0.2825075353131563,-0.35740900343528814,-0.18294043701053297,0.3560139783068639,0.4367765254018483,0.6405127439262213,0.9497720173743875,0.2917088038198301,0.4254209703434437,-0.29195367500479996,decreasing,-0.05762639064370541,-0.05762639064370541,increasing,0.1564815559593324,0.1564815559593324,no trend,-0.03315661106312876,0.0
1174,Other,Other (uncalibrated),130.308,9436.717,9306.409,62.881141891891886,T2L_MD99_2269_mgca_pachyderma_SST_from_mgca_pachyderma,66.6413,-20.8632,MD99_2269.Kristjnsd_ttir.2017,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-0.09810646666666667,2.5064408250000003,1.8229993176470591,1.0732441473684213,1.0697376999999992,1.9950559692307692,2.5870852000000006,2.1156028923076917,4.4059418666666685,,,decreasing,-0.30560461148606494,-0.30560461148606494,no trend,-0.39852558529816295,0.0,decreasing,-0.2797361333915115,-0.2797361333915115
1175,Other,Other (uncalibrated),156.154,11519.35,11363.196,61.42268108108108,T2L_MD99_2269_d18o_pachyderma_SST_from_d18o_pachyderma,66.6413,-20.8632,MD99_2269.Kristjnsd_ttir.2017,MarineSediment,d18O,degC,T,annual,positive,0.0,0.3024345854386734,0.4095170842865885,0.3388951896387802,0.450855865596437,0.6019266811136452,1.0316566297678982,0.5438487085042665,0.7616631177491824,0.4830294886186479,-0.0964801240040547,-2.334429753614925,no trend,0.014070866105972014,0.0,increasing,0.3778724720304749,0.3778724720304749,decreasing,-0.09684646566598684,-0.09684646566598684
1178,Pollen,Pollen (uncalibrated),2.0,10789.0,10787.0,291.5405405405405,M2Lgneiy358P,46.21,-95.28,Reidel.Almquist-Jacobson.1992,LakeSediment,pollen,degC,T,annual,positive,0.0,1.3060833333333326,1.4685833333333331,1.2933333333333312,-0.9104166666666673,0.05133333333333212,-1.2096666666666671,-1.1320000000000006,-1.4916666666666676,-0.786666666666668,-0.16466666666666718,,increasing,0.22795634263170336,0.22795634263170336,no trend,-0.14503835631220416,0.0,no trend,0.12658940245974534,0.0
1179,Other,Other (uncalibrated),1100.0,11800.0,10700.0,445.8333333333333,T2L_MD03_2607_uk37_SST_from_uk37,-36.9607,137.4065,MD03_2607.LopesdosSantos.2013,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.0016647686447905797,0.0,increasing,0.4087136090305597,0.4087136090305597,decreasing,-0.4401506182780184,-0.4401506182780184
1180,Other,Other (uncalibrated),1100.0,11800.0,10700.0,445.8333333333333,T2L_MD03_2607_tex86_SST_from_tex86,-36.9607,137.4065,MD03_2607.LopesdosSantos.2013,MarineSediment,GDGT,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.1169825606514431,-0.1169825606514431,no trend,0.05731593950866648,0.0,no trend,-0.176510882673687,0.0
1181,Other,Other (uncalibrated),26.8,11856.0,11829.2,151.65641025641025,LPDe6c52b99,36.2052,-4.3122,TTR17_434G.Rodrigo-Gamiz.2014,MarineSediment,long chain diol,degC,T,annual,positive,0.0,2.3307692307692314,2.0507692307692302,1.3593406593406598,1.4307692307692328,0.9307692307692292,0.7474358974358957,2.1974358974358985,1.1907692307692308,2.0474358974358964,0.21076923076923038,-1.5692307692307708,no trend,0.036595075040653,0.0,increasing,0.46012719948603686,0.46012719948603686,no trend,-0.20701836941465035,0.0
1182,Other,Other (uncalibrated),26.8,11856.0,11829.2,147.865,LPD44c75538_SST_from_Uk37,36.2052,-4.3122,TTR17_434G.Rodrigo-Gamiz.2014,MarineSediment,alkenone,degC,T,annual,positive,0.0,1.2632457144579625,0.8773182046897396,1.5521872760716136,1.2512580415094554,0.6614900235451842,1.3534333460011894,1.533412113610975,0.8567150169215445,1.2699805432428093,1.046660995086203,-0.09795865041251872,decreasing,-0.03963294950838415,-0.03963294950838415,increasing,0.22284168754921957,0.22284168754921957,decreasing,-0.19145834677573922,-0.19145834677573922
1185,Pollen,Pollen (uncalibrated),47.0,4328.0,4281.0,89.1875,M2Lzxvu2c01P,44.2,-79.51,MaraisdeKeswick.Larouche.1986,LakeSediment,pollen,degC,T,annual,positive,0.0,0.7365000000000004,0.7769999999999992,0.7644285714285708,0.8374999999999995,,,,,,,,,,,,,,no trend,-0.2068586471179215,0.0
1186,Pollen,Pollen (uncalibrated),150.0,11992.0,11842.0,57.48543689320388,LPD575ea390,42.28,126.6,SihailongwanMaar.Stebich.2015,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,0.5332411067193661,1.3039204545454517,3.0970454545454515,4.05597402597402,4.560259740259735,4.574545454545454,4.72254545454545,4.24916083916084,2.8745454545454514,1.7892822966507147,-4.110037878787882,decreasing,0.11167674367029046,0.11167674367029046,increasing,1.715602007572377,1.715602007572377,decreasing,-1.010844719948703,-1.010844719948703
1189,Pollen,Pollen (uncalibrated),86.0,6058.0,5972.0,135.72727272727272,M2Lmx8lcp55P,51.65,-100.9,PerchLake_Manitoba.Ritchie.NA,LakeSediment,pollen,degC,T,annual,positive,0.0,-1.26588888888889,-0.8164888888888893,-0.23328888888888777,0.886111111111112,2.894911111111111,9.078111111111111,,,,,,,,,,,,no trend,-0.7252762301342675,0.0
1190,Other,Other (uncalibrated),1280.0,11956.5,10676.5,146.25342465753425,RrXL5yQhooZ_SST_from_Mg0x2FCa,-4.4939,145.6703,RR1313_23PC.MoffaSanchez.2019,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.0664409602538451,-0.0664409602538451,no trend,0.05876612739904098,0.0,decreasing,-0.23948127902521893,-0.23948127902521893
1192,Pollen,Pollen (uncalibrated),213.04,7363.69,7150.65,103.63260869565217,R4rQaKneurq,47.27,-2.02,SaintViaudContin.Bernard.1996,Peat,pollen,degC,T,annual,positive,0.0,0.02214285824999962,0.8573809545333351,0.20351190629166638,0.6063809536666671,1.456166668433335,2.1927976200000003,0.28416666808333346,,,,,decreasing,-0.2787104315312941,-0.2787104315312941,,,,decreasing,-0.30030978374357953,-0.30030978374357953
1195,Other,Other (uncalibrated),14.94405024,11882.31922,11867.37516976,171.99094448927536,RVvqTnCQTPj,59.82,6.0,VestreOykjamytjorn.Velle.2005,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.17471987500000097,-0.41701812499999846,-0.12983787499999622,-0.13224987499999763,0.1986831250000023,0.28552205000000086,-0.6280883249999984,-1.0897623749999976,-1.2661531249999989,-1.6910875892857113,-5.131430624999998,increasing,0.3014291718471669,0.3014291718471669,increasing,0.9537525713985708,0.9537525713985708,no trend,-0.000826257325069404,0.0
1196,Pollen,Pollen (uncalibrated),13.0,8938.0,8925.0,182.14285714285714,PYTF0TCBDSN,63.35,9.55,Svartvatnet-Norway.Seppa.2009,LakeSediment,pollen,degC,T,7,positive,0.0,0.242644444444446,0.513244444444446,0.8484444444444463,0.9458444444444467,1.3286444444444445,1.2306444444444455,1.3067777777777785,0.7163015873015883,,,,decreasing,-0.12263825971435853,-0.12263825971435853,,,,decreasing,-0.25105025955637517,-0.25105025955637517
