,Unnamed: 0,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,geometry,index_right,Continent,Type,Name,Acronym
605,944,Other,Other (uncalibrated),1750.0,11540.0,9790.0,349.6428571428572,T2L_MD84_527_d18o_pachyderma_SST_from_d18o_pachyderma,-43.8217,51.3183,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.13356397564946548,0.0,no trend,-0.19295111641858173,0.0,no trend,-0.0053101895048342,0.0,POINT (51.31829999999999 -43.82169999999999),,,,,
606,945,Other,Other (uncalibrated),1830.0,10980.0,9150.0,366.0,T2L_MD84_527_d18o_bulloides_SST_from_d18o_bulloides,-43.8217,51.3183,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.052587208937828686,0.0,no trend,0.22118957413107268,0.0,no trend,0.036173957875975576,0.0,POINT (51.31829999999999 -43.82169999999999),,,,,
607,946,Glacier Ice,Glacier Ice,0.0,11988.9,11988.9,16.44567901234568,WEB3b80ddb0,-74.083,97.4833,GlacierIce,dD,degC,T,annual,positive,0.0,-0.350633766650618,-0.28290913978494625,-0.1133924731182796,-0.030952582407897063,-0.26136948461253245,0.05968223952539858,0.019914544425580084,0.3089847198641765,0.4568337173579109,0.2923863147605084,-1.5195165865934568,decreasing,0.0039307089942975095,0.0039307089942975095,no trend,0.16944041987949554,0.0,no trend,0.021510197496352832,0.0,POINT (97.4833 -74.08299999999998),44.0,POLAR,Land,E.Antarctica,EAN
608,948,Pollen,Pollen (uncalibrated),377.64,8838.33,8460.69,74.21657894736842,R4JjJRueZkB,47.19,-1.86,Peat,pollen,degC,T,annual,positive,0.0,-0.4777857139250017,-0.36628571400000176,0.0538701291545447,0.5134387749142846,0.4049523811166633,0.9101160711062484,1.807452380199997,2.3662959188428534,,,,decreasing,-0.36956863675061896,-0.36956863675061896,,,,decreasing,-0.19558327335345665,-0.19558327335345665,POINT (-1.86 47.19),17.0,EUROPE,Land,West&Central-Europe,WCE
609,950,Other,Other (uncalibrated),8.0,9483.0,9475.0,94.75,RaVpoBekUwg,47.7167,-70.6667,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.07263333333333401,0.4363874999999986,0.1412833333333321,-0.10604999999999976,0.09819999999999852,-0.5299666666666649,-0.23796666666666866,-1.3682999999999996,-2.1943,,,increasing,0.2073092093713127,0.2073092093713127,increasing,0.6513592420170395,0.6513592420170395,no trend,-0.012598579161632671,0.0,POINT (-70.66669999999999 47.7167),5.0,NORTH-AMERICA,Land,E.North-America,ENA
610,952,Other,Other (uncalibrated),1488.0,9149.0,7661.0,47.0,T2L_KNR166_JPC51_mgca_ruber_SST_from_mgca_ruber,24.4117,-83.219,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.099712600719036,-0.099712600719036,no trend,-0.11010760852127112,0.0,decreasing,-0.28776469201107,-0.28776469201107,POINT (-83.21899999999998 24.4117),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
611,953,Other,Other (uncalibrated),1488.0,9149.0,7661.0,46.713414634146346,T2L_KNR166_JPC51_d18o_ruber_SST_from_d18o_ruber,24.4117,-83.219,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,0.0042485737996187135,0.0,no trend,0.10739187389949274,0.0,no trend,-0.1587892087029635,0.0,POINT (-83.21899999999998 24.4117),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
612,956,Pollen,Pollen (uncalibrated),24.0,10972.0,10948.0,312.8,M2Lwg7wsrd5P,44.84,-99.91,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.6576666666666666,0.9348333333333328,4.780833333333333,5.763333333333333,6.111333333333333,-0.3491666666666671,2.2718333333333325,2.3298333333333323,-0.4158333333333344,-0.7840666666666678,,increasing,0.11985885536744455,0.11985885536744455,increasing,0.7535309768958971,0.7535309768958971,decreasing,-1.2333971036470095,-1.2333971036470095,POINT (-99.91 44.84),4.0,NORTH-AMERICA,Land,C.North-America,CNA
613,957,Other,Other (uncalibrated),160.0,11960.0,11800.0,134.0909090909091,T2L_ODP_167_1019C_uk37_SST_from_uk37,41.6829,-124.932,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.04316666666666613,0.1315238095238076,-0.3663333333333316,-0.7595000000000011,-0.8037619047619058,-1.131333333333334,-0.6912083333333339,-0.2517619047619082,0.4514166666666668,0.11616666666666475,-1.0562222222222228,no trend,0.02357027841977644,0.0,decreasing,-0.06719625718438157,-0.06719625718438157,increasing,0.20028238040840995,0.20028238040840995,POINT (-124.932 41.6829),3.0,NORTH-AMERICA,Land,W.North-America,WNA
614,959,Pollen,Pollen (uncalibrated),85.75,7749.49,7663.74,144.59886792452832,RGWemwytx8C,47.03,11.83,Peat,pollen,degC,T,annual,positive,0.0,0.10557692240384586,-0.18216117301282075,0.9939697787788456,-0.06210164809615471,0.350015699225275,-1.6241373640461552,-1.1639230771461548,,,,,increasing,0.1939466011286432,0.1939466011286432,,,,no trend,-0.06675299706826325,0.0,POINT (11.83 47.03),17.0,EUROPE,Land,West&Central-Europe,WCE
615,961,Other,Other (uncalibrated),726.0,10486.0,9760.0,154.9206349206349,T2L_SV04_uk37_SST_from_uk37,74.957,13.899000000000001,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.21961301873216502,0.03242509822910299,-0.03749606959556751,0.34940822893611845,0.40187891790074026,0.6752757497972741,0.6295111199494611,0.6596471530369445,0.960291332637892,0.98541768046943,,decreasing,-0.11469794021128045,-0.11469794021128045,decreasing,-0.12595744902888106,-0.12595744902888106,no trend,-0.07860224650388632,0.0,POINT (13.899 74.95699999999999),,,,,
616,963,Pollen,Pollen (uncalibrated),285.89,10889.62,10603.73,258.6275609756098,RsHcCZf3F0Z,54.09,24.12,Peat,pollen,degC,T,annual,positive,0.0,0.5499999993749993,0.8310357133249999,0.006071427749999359,-0.01537698459722314,1.5708928573749992,2.039821425875,1.900416665791667,0.2512499989999997,-4.975892856374999,-2.9512500021249997,,no trend,0.20625209979095424,0.0,increasing,1.7048203258291017,1.7048203258291017,no trend,-0.0264660066584951,0.0,POINT (24.12 54.09),17.0,EUROPE,Land,West&Central-Europe,WCE
617,965,Other,Other (uncalibrated),0.0,6678.085999999999,6678.085999999999,66.11966336633664,Ru90Iq5Epgy,39.005,-114.32,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.8574747474747451,-1.0443636363636344,-0.7888636363636348,-0.2709090909090879,-0.11914141414141174,-0.4625401069518702,,,,,,no trend,-0.018558154041427646,0.0,,,,no trend,-0.04467275475543324,0.0,POINT (-114.32 39.005),3.0,NORTH-AMERICA,Land,W.North-America,WNA
618,968,Pollen,Pollen (uncalibrated),0.0,6025.2,6025.2,66.21098901098901,M2Lgb6c2jm2P,37.47,-108.16,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.014795986622073709,-0.9109307692307688,-1.9667307692307687,-1.541230769230769,-0.6875307692307693,0.40576923076923066,,,,,,,,,,,,increasing,0.2506793669078149,0.2506793669078149,POINT (-108.16 37.47),3.0,NORTH-AMERICA,Land,W.North-America,WNA
619,969,Pollen,Pollen (uncalibrated),82.0,11446.0,11364.0,113.64,RAertBwRhYB,60.6519,14.9264,LakeSediment,pollen,degC,T,1,positive,0.0,0.4342560000000013,1.6867735454545458,3.399315,4.058311000000002,3.991979,4.522933444444444,4.817850999999999,2.738060428571428,2.941256142857143,1.4714923333333338,-0.30896599999999985,decreasing,-0.22371624122454667,-0.22371624122454667,increasing,0.8633330963753172,0.8633330963753172,decreasing,-0.9088538984659196,-0.9088538984659196,POINT (14.9264 60.6519),16.0,EUROPE,Land,N.Europe,NEU
620,970,Other,Other (uncalibrated),640.0,12000.0,11360.0,162.28571428571428,T2L_KNR166_JPC26_mgca_ruber_SST_from_mgca_ruber,24.3267,-83.2524,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,,0.2535000000000025,1.4541499999999985,2.0326500000000003,-0.6775500000000001,-0.0522500000000008,,1.0566000000000029,-0.2994249999999994,-0.4560166666666667,-1.21174375,increasing,0.19899482956886086,0.19899482956886086,increasing,0.430691688150938,0.430691688150938,no trend,0.009422951944337616,0.0,POINT (-83.25239999999998 24.3267),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
621,971,Other,Other (uncalibrated),6130.0,12000.0,5870.0,72.46913580246914,T2L_KNR166_JPC26_d18o_ruber_SST_from_d18o_ruber,24.3267,-83.2524,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.5184715221120725,0.5184715221120725,,,,POINT (-83.25239999999998 24.3267),8.0,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR
622,972,Other,Other (uncalibrated),1239.0,11825.0,10586.0,246.18604651162792,T2L_MD02_2575_mgca_ruber_SST_from_mgca_ruber,29.0017,-87.1188,MarineSediment,Mg/Ca,degC,T,5 6 7 8 9 10 11,positive,,,,,,,,,,,,,decreasing,-0.15568167677232156,-0.15568167677232156,increasing,0.30040553205306203,0.30040553205306203,decreasing,-0.4683632423371991,-0.4683632423371991,POINT (-87.11879999999998 29.0017),5.0,NORTH-AMERICA,Land,E.North-America,ENA
623,973,Other,Other (uncalibrated),1239.0,11825.0,10586.0,246.18604651162792,T2L_MD02_2575_d18o_ruber_SST_from_d18o_ruber,29.0017,-87.1188,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,0.03322438695630058,0.0,no trend,-0.04781927510687075,0.0,no trend,-0.023793332895576468,0.0,POINT (-87.11879999999998 29.0017),5.0,NORTH-AMERICA,Land,E.North-America,ENA
624,974,Other,Other (uncalibrated),142.0,11684.0,11542.0,206.10714285714286,T2L_GeoB7702_3_tex86_SST_from_tex86,31.651999999999997,34.0667,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.4351386747870691,0.5253549354754021,0.10565346196833404,-1.0765777961068927,-1.2323949609151974,-1.6345843556451278,0.12898960300729811,0.8631631532852211,-0.4419395587462773,-4.023663622808765,-7.467108746325778,increasing,0.364443491233935,0.364443491233935,increasing,1.1638431953028816,1.1638431953028816,increasing,0.2774507888206979,0.2774507888206979,POINT (34.0667 31.652),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
625,975,Other,Other (uncalibrated),375.0,11684.0,11309.0,342.6969696969697,T2L_GeoB7702_3_uk37_SST_from_uk37,31.651999999999997,34.0667,MarineSediment,alkenone,degC,T,11 12 1 2 3 4 5,positive,0.0,-0.33021620139005137,-0.7641980715177361,-0.007460593729977204,0.8934201829131752,-0.7729142650469285,-1.1911975285468015,-0.6244182544699264,-0.2688743354158518,-1.1471505334815006,,-5.656660951747451,increasing,0.2983849856287685,0.2983849856287685,no trend,0.8893289494355338,0.0,no trend,-0.08017134361959292,0.0,POINT (34.0667 31.652),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
626,977,Pollen,Pollen (uncalibrated),374.17,5122.17,4748.0,79.13333333333334,RLAKtgjsUHn,49.28,-0.45,Peat,pollen,degC,T,annual,positive,0.0,1.6609577912727291,1.992499999,1.9385357141999984,2.2459821430624984,1.9692261911666675,,,,,,,,,,,,,decreasing,-0.4061215457222752,-0.4061215457222752,POINT (-0.45 49.28),17.0,EUROPE,Land,West&Central-Europe,WCE
627,979,Other,Other (uncalibrated),3520.0,11650.0,8130.0,625.3846153846154,T2L_ODP_165_999A_mgca_ruber_SST_from_mgca_ruber,12.744000000000002,-78.7393,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,no trend,0.1952344569439272,0.0,,,,,,,POINT (-78.7393 12.744),7.0,CENTRAL-AMERICA,Land,S.Central-America,SCA
628,980,Other,Other (uncalibrated),3520.0,11650.0,8130.0,625.3846153846154,T2L_ODP_165_999A_d18o_ruber_SST_from_d18o_ruber,12.744000000000002,-78.7393,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.3004510829812496,0.3004510829812496,,,,,,,POINT (-78.7393 12.744),7.0,CENTRAL-AMERICA,Land,S.Central-America,SCA
629,981,Other,Other (uncalibrated),0.0,11961.0,11961.0,86.67391304347827,T2L_ODP_175_1084B_mgca_bulloides_SST_from_mgca_bulloides,-25.5139,13.0278,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.32816714285714355,0.8121021428571442,1.5154207142857157,1.5159921428571457,1.616208809523812,0.5497196428571449,0.2622932539682559,2.0337613736263744,1.6869649206349244,0.9652831954887252,-0.6224174223602486,no trend,0.017018890777147598,0.0,increasing,0.28296457650410417,0.28296457650410417,decreasing,-0.3264118067405932,-0.3264118067405932,POINT (13.0278 -25.5139),25.0,AFRICA,Land,W.Southern-Africa,WSAF
630,983,Pollen,Pollen (uncalibrated),152.24,6947.16,6794.92,67.27643564356435,RxUtcuAADeo,47.27,-1.75,Peat,pollen,degC,T,annual,positive,0.0,0.3730612235357107,0.3750765297053551,0.8454535141150767,2.0439455776428552,1.7438979578428544,1.574124148497022,,,,,,decreasing,-0.2787677276126473,-0.2787677276126473,,,,decreasing,-0.3643159753799489,-0.3643159753799489,POINT (-1.75 47.27),17.0,EUROPE,Land,West&Central-Europe,WCE
631,986,Pollen,Pollen (uncalibrated),39.4,10237.5,10198.1,226.62444444444446,PYTUVY5YO9W,68.33,18.7,LakeSediment,pollen,degC,T,7,positive,0.0,0.7383999999999986,0.8402000000000012,1.301400000000001,1.5780000000000012,2.225,2.243500000000001,2.1323333333333347,2.3222500000000004,1.4556666666666676,0.8083333333333336,,decreasing,-0.14904844942775192,-0.14904844942775192,increasing,0.3467001818499465,0.3467001818499465,decreasing,-0.3962652034611145,-0.3962652034611145,POINT (18.7 68.33),16.0,EUROPE,Land,N.Europe,NEU
632,987,Other,Other (uncalibrated),275.0,11831.0,11556.0,195.86440677966098,T2L_BJ8_03_10GGC_d18o_ruber_SST_from_d18o_ruber,-7.3667,115.25,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.21765756687140225,-0.17560372355763576,-0.0020027332352547944,0.11838553265096508,-0.1882924423169996,0.27274799890334833,-0.15782158834594995,-0.7489114789047909,-1.1854347619785486,-1.6926380833154973,-2.240024981488052,increasing,0.16969666521230767,0.16969666521230767,increasing,0.5096560071802021,0.5096560071802021,no trend,-0.011244148238890738,0.0,POINT (115.25 -7.3667),38.0,ASIA,Land-Ocean,S.E.Asia,SEA
633,988,Pollen,Pollen (uncalibrated),0.0,10602.3,10602.3,331.321875,M2Lh2rwmljaP,46.72,-87.97,LakeSediment,pollen,degC,T,warmest month,positive,0.0,0.3193333333333328,0.4929999999999986,1.057500000000001,1.1573333333333338,1.3822500000000026,1.393250000000002,1.400250000000003,0.7336666666666716,0.04299999999999926,0.3930000000000007,,decreasing,-0.07449114507266688,-0.07449114507266688,increasing,0.3334617679232775,0.3334617679232775,decreasing,-0.2654982558935801,-0.2654982558935801,POINT (-87.97 46.71999999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
634,989,Pollen,Pollen (uncalibrated),0.0,10602.3,10602.3,331.321875,M2Lqr52aoj9P,46.72,-87.97,LakeSediment,pollen,degC,T,coldest month,positive,0.0,0.3299999999999983,0.974999999999998,1.1540000000000001,1.282333333333332,1.2609999999999977,0.34674999999999834,0.3432499999999976,-0.7650000000000006,-0.6030000000000015,-2.1245000000000007,,increasing,0.1381786877620833,0.1381786877620833,increasing,0.5864029637390559,0.5864029637390559,decreasing,-0.2436334739195848,-0.2436334739195848,POINT (-87.97 46.71999999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
635,990,Pollen,Pollen (uncalibrated),0.0,10602.3,10602.3,331.321875,M2L64f6irzrP,46.72,-87.97,LakeSediment,pollen,degC,T,annual,positive,0.0,0.3679166666666665,0.7262499999999998,1.1207499999999997,1.2232499999999995,1.3485,1.04825,1.0537499999999995,0.2602500000000005,-0.12075000000000015,-0.4692500000000002,,no trend,-0.0013211216686544506,0.0,increasing,0.4157048590885156,0.4157048590885156,decreasing,-0.2568707052182132,-0.2568707052182132,POINT (-87.97 46.71999999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
636,992,Pollen,Pollen (uncalibrated),8.31,9745.88,9737.57,243.43925,Rs47zWqnTxZ,58.13,-6.88,Peat,pollen,degC,T,annual,positive,0.0,-0.4917142863499997,-0.18392857125000006,0.006250000625001917,-1.0696428566250002,-1.1382142855833308,-0.42392857199999945,-0.8604761912499992,-1.1411904750833326,-1.1530952374166643,,,no trend,0.1276937308147058,0.0,no trend,0.20129977624634854,0.0,no trend,0.2370263041889404,0.0,POINT (-6.879999999999999 58.13),16.0,EUROPE,Land,N.Europe,NEU
637,996,Pollen,Pollen (uncalibrated),32.185,9124.107,9091.921999999999,89.13649019607844,RCP5UgOcOkR,71.04,28.17,LakeSediment,pollen,degC,T,summerOnly; winterOnly,positive,0.0,0.18045112781954908,0.3522368421052634,0.04473684210526335,0.6308479532163745,0.958625730994152,0.9280701754385964,1.0622368421052637,0.7765550239234453,-0.6052631578947381,,,decreasing,-0.10611545559870307,-0.10611545559870307,,,,decreasing,-0.15917212393078145,-0.15917212393078145,POINT (28.17 71.03999999999999),16.0,EUROPE,Land,N.Europe,NEU
638,997,Other,Other (uncalibrated),2275.052,6935.548000000001,4660.495999999999,310.69973333333326,T2L_MV1014_09MC_tex86_SST_from_tex86,-0.6938,-85.3333,MarineSediment,GDGT,degC,T,annual,positive,,,,,,,,,,,,,,,,,,,no trend,-0.01255265386549168,0.0,POINT (-85.33329999999999 -0.6938),,,,,
639,998,Other,Other (uncalibrated),2577.681,6935.548000000001,4357.867,484.2074444444445,T2L_MV1014_09MC_mgca_ruber_SST_from_mgca_ruber,-0.6938,-85.3333,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.2001817521596012,0.0,,,,,,,POINT (-85.33329999999999 -0.6938),,,,,
640,1000,Pollen,Pollen (uncalibrated),386.57,9644.12,9257.55,35.7434362934363,RFVTO3m1qP4,48.57,8.24,LakeSediment,pollen,degC,T,annual,positive,0.0,-1.0384646249613263,-1.3217157068855698,-0.8622818444596447,-0.13123085923405675,1.4732496611977624,1.4324081026077646,1.3973795319477595,0.2012366744477632,-0.7037633260522379,,,decreasing,-0.23610873579934666,-0.23610873579934666,increasing,0.6960146100216977,0.6960146100216977,no trend,-0.1790777033370146,0.0,POINT (8.240000000000002 48.57),17.0,EUROPE,Land,West&Central-Europe,WCE
641,1002,Other,Other (uncalibrated),683.0,5288.0,4605.0,95.9375,RWhiKajgudD,56.2012,158.8582,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.16780781818182078,0.06619475000000108,-0.7766258181818166,-1.0429699999999968,-0.8063806666666657,,,,,,,,,,,,,increasing,0.32702027439350345,0.32702027439350345,POINT (158.8582 56.2012),31.0,ASIA,Land,Russian-Far-East,RFE
642,1003,Other,Other (uncalibrated),183.33,11934.99,11751.66,101.30741379310345,WEBddd2abef,31.4667,110.0,Peat,C15 fatty alcohols,degC,T,annual,positive,0.0,0.26041666666666696,1.4866071428571423,1.8382954545454544,2.192916666666666,2.3170833333333336,2.38625,3.09375,3.1757499999999994,2.1815277777777777,1.7094021739130438,0.6454166666666667,no trend,-0.06675717204299933,0.0,increasing,0.5259017208989063,0.5259017208989063,decreasing,-0.5295861601839819,-0.5295861601839819,POINT (110 31.4667),35.0,ASIA,Land,E.Asia,EAS
643,1004,Pollen,Pollen (uncalibrated),40.24,8930.53,8890.29,109.75666666666667,PYTLC5FYZTA,58.32,7.78,LakeSediment,pollen,degC,T,7,positive,0.0,0.3842579185520361,0.1958562091503282,0.820286764705882,0.8391260504201679,0.9124117647058814,0.9109117647058812,0.2005784313725485,0.04553676470588286,,,,decreasing,-0.03717086204960839,-0.03717086204960839,,,,decreasing,-0.1907059758552775,-0.1907059758552775,POINT (7.780000000000001 58.32),16.0,EUROPE,Land,N.Europe,NEU
644,1005,Other,Other (uncalibrated),19.0,11937.0,11918.0,177.88059701492537,T2L_NIOP_C2_905_PC_uk37_SST_from_uk37,10.7833,51.9333,MarineSediment,alkenone,degC,T,annual,positive,0.0,-0.15694982540135527,-0.7936846129105604,-0.6107478869073333,-1.04895575015696,-0.9090777346373606,-0.7416052839402525,-0.9070460490950828,-0.7203831409487478,-0.701460595654261,-1.2650102015869962,-0.4594723795622429,increasing,0.05057897441184698,0.05057897441184698,no trend,-0.0027373854453015913,0.0,increasing,0.19654013113442612,0.19654013113442612,POINT (51.9333 10.7833),23.0,AFRICA,Land,N.Eastern-Africa,NEAF
645,1006,Other,Other (uncalibrated),19.0,11937.0,11918.0,177.88059701492537,T2L_NIOP_C2_905_PC_tex86_SST_from_tex86,10.7833,51.9333,MarineSediment,GDGT,degC,T,annual,positive,0.0,0.06294606379788092,0.3207721432042057,0.5288944854948809,1.0173656126656,0.5135051795409424,0.4734508756561091,0.4281320570752349,0.6138939079864052,1.0607614989300806,2.1226000943791306,2.7101016846852986,decreasing,-0.17814781654185508,-0.17814781654185508,decreasing,-0.47963496847922704,-0.47963496847922704,decreasing,-0.15372869647661386,-0.15372869647661386,POINT (51.9333 10.7833),23.0,AFRICA,Land,N.Eastern-Africa,NEAF
646,1007,Other,Other (uncalibrated),583.544,11923.23,11339.686000000002,77.14072108843537,T2L_PC01_uk37_SST_from_uk37,46.32,152.53,MarineSediment,alkenone,degC,T,"6,7,8",positive,0.0,-0.8053212113095221,-0.7510848661428557,-0.20327678867618992,-0.3717927400519461,-0.5970046598761884,-0.2980117942261895,-0.22708370107142886,0.25942294131169064,-0.06651223747618927,-0.18003710392063432,0.06271945694805403,decreasing,-0.06680519779756476,-0.06680519779756476,no trend,-0.06962754653428191,0.0,no trend,-0.008942667372956174,0.0,POINT (152.53 46.31999999999999),31.0,ASIA,Land,Russian-Far-East,RFE
647,1008,Other,Other (uncalibrated),13.4,11326.7,11313.3,63.20279329608939,T2L_M135_005_3_uk37_SST_from_uk37,-17.4205,-71.76899999999999,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.350031695449033,0.4499605405134943,0.14633386684426594,-0.011844923595692336,0.0669109433290096,-0.2438591330578745,-0.4798143343086387,-0.26183901890673056,0.0007683172338701638,0.03248254715508736,0.000791345216953232,increasing,0.02864802470258612,0.02864802470258612,decreasing,-0.09719565301751733,-0.09719565301751733,no trend,0.01650611294884913,0.0,POINT (-71.76899999999998 -17.4205),13.0,SOUTH-AMERICA,Land,S.W.South-America,SWS
648,1009,Other,Other (uncalibrated),0.0,11734.3,11734.3,355.58484848484846,R7YTiLNN0tn,60.5309,29.8992,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.0823999999999998,-0.4956499999999995,-0.22780000000000025,0.1860999999999997,0.21255000000000024,0.34365000000000023,1.1299833333333336,-0.3726499999999984,0.1696833333333334,-1.1652499999999986,-0.8436166666666676,no trend,0.0675796634528089,0.0,increasing,0.34436555555940623,0.34436555555940623,no trend,-0.05877698107385844,0.0,POINT (29.8992 60.5309),16.0,EUROPE,Land,N.Europe,NEU
649,1010,Other,Other (uncalibrated),4170.0,11950.0,7780.0,131.864406779661,RwsnEN3SLKp_SST_from_planktic0x2Ed18O,-3.7498,-81.1247,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,0.10504188333784042,0.0,increasing,0.2613286056661605,0.2613286056661605,,,,POINT (-81.1247 -3.7498),9.0,SOUTH-AMERICA,Land,N.W.South-America,NWS
650,1011,Other,Other (uncalibrated),3080.0,11950.0,8870.0,130.44117647058823,RsGueF5Ezuc_SST_from_planktic0x2EMgCa,-3.7498,-81.1247,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.3283257567175004,-0.3283257567175004,no trend,-0.050390171956303784,0.0,,,,POINT (-81.1247 -3.7498),9.0,SOUTH-AMERICA,Land,N.W.South-America,NWS
651,1012,Other,Other (uncalibrated),1203.0,11842.0,10639.0,332.46875,T2L_MD07_3076Q_d18o_bulloides_SST_from_d18o_bulloides,-44.1532,-14.2283,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,no trend,-0.016000698788483977,0.0,no trend,0.0238171558291623,0.0,no trend,-0.09742958094418863,0.0,POINT (-14.2283 -44.15319999999999),,,,,
652,1014,Pollen,Pollen (uncalibrated),7.26,7708.44,7701.1799999999985,187.83365853658532,RToKsaJznWU,41.7,23.03,Peat,pollen,degC,T,annual,positive,0.0,-0.3348809487500013,0.03773809858333088,-0.2238988077500004,0.30833333549999864,-0.6438095224999998,-1.4800595211249998,-1.5269791638125003,,,,,increasing,0.2763959631685811,0.2763959631685811,,,,no trend,0.022451073528274242,0.0,POINT (23.03 41.7),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
653,1018,Pollen,Pollen (uncalibrated),5.01,6837.88,6832.87,133.9778431372549,R42P7vN8SSD,49.68,-1.28,Peat,pollen,degC,T,annual,positive,0.0,0.4459523814166673,-0.24622023897916634,-0.4825595231666675,-1.8234013605238104,-0.5050850353095235,-0.4443809523666662,,,,,,increasing,0.1687730642937854,0.1687730642937854,,,,increasing,0.21812594965849053,0.21812594965849053,POINT (-1.28 49.68),17.0,EUROPE,Land,West&Central-Europe,WCE
654,1020,Other,Other (uncalibrated),64.0,9294.875,9230.875,63.22517123287671,T2L_M135_004_3_uk37_SST_from_uk37,-17.41,-71.7403,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.5649161435093148,0.8152680316035479,0.33761357840061024,0.1330311282562704,0.1604268157499753,0.05390757275000624,0.026821890118586825,0.2798681370805056,0.7097282234430864,,,increasing,0.018596466923407055,0.018596466923407055,decreasing,-0.2184498108863049,-0.2184498108863049,no trend,0.019586781477622318,0.0,POINT (-71.7403 -17.41),13.0,SOUTH-AMERICA,Land,S.W.South-America,SWS
655,1021,Other,Other (uncalibrated),470.207,10706.78,10236.573,182.79594642857143,PYTRNLIY93N,60.08,15.83,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.26500000000000057,0.15749999999999886,-0.9596249999999992,-0.5248000000000008,-0.9068571428571452,-0.8783333333333339,-1.1484000000000003,-1.6256249999999994,-2.100750000000001,-2.9160000000000004,,increasing,0.26381252936267113,0.26381252936267113,increasing,0.4838725447294694,0.4838725447294694,increasing,0.21567323762819468,0.21567323762819468,POINT (15.83 60.08000000000001),16.0,EUROPE,Land,N.Europe,NEU
656,1022,Pollen,Pollen (uncalibrated),210.87099999999998,8954.761,8743.890000000001,106.6328048780488,PYT6LCMKNSQ,60.08,15.83,LakeSediment,pollen,degC,T,annual,positive,0.0,0.4015000000000004,0.7367500000000007,0.6739807692307682,0.6046388888888892,1.1063214285714276,0.9908333333333346,0.03094999999999981,0.2508500000000007,,,,no trend,0.02075460103651068,0.0,,,,decreasing,-0.1659698238644311,-0.1659698238644311,POINT (15.83 60.08000000000001),16.0,EUROPE,Land,N.Europe,NEU
657,1024,Pollen,Pollen (uncalibrated),18.65,9098.8,9080.15,67.26037037037037,RTdqSojg0st,55.83,13.42,Peat,pollen,degC,T,annual,positive,0.0,1.1940056018169931,0.997904762111112,0.7002976191111117,0.7180476180111128,0.5361190475111108,0.07422618923611157,-0.3124649865947715,-2.043663003786324,-7.280952381388889,,,increasing,0.3662268311768255,0.3662268311768255,increasing,1.837630359525044,1.837630359525044,decreasing,-0.059879890770416486,-0.059879890770416486,POINT (13.42 55.83),16.0,EUROPE,Land,N.Europe,NEU
